Age,Gender,Revenue_Total,N_Purchases,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher,Purchase_Month,Purchase_Day,Average_PurchaseValue
49,0,34.3,2,15.435,0,651,0,0,0,11,20,17.15
43,1,27.6,4,3.312,2,448,0,0,0,1,23,6.9
43,1,6.4,5,0.96,1,573,1,0,0,9,20,1.28
18,1,17.8,4,1.602,3,561,0,0,1,11,7,4.45
16,1,25.7,7,21.588,3,159,0,0,0,9,13,3.6714285714285713
26,1,33.6,7,28.896,1,763,1,0,0,8,2,4.8
20,1,44.7,4,17.88,0,814,0,0,0,8,31,11.175
32,1,49.1,6,7.365,3,935,2,1,0,7,19,8.183333333333334
16,1,36.1,1,36.1,2,509,1,0,0,7,21,36.1
63,0,15.8,5,13.904,0,329,0,1,1,4,16,3.16
22,1,10.4,6,10.296,0,539,0,1,0,5,26,1.7333333333333334
18,1,38.2,4,22.538,3,795,3,0,0,2,16,9.55
25,1,14.1,1,14.1,0,938,0,0,0,7,7,14.1
20,1,35.2,2,10.208,0,964,0,0,0,4,6,17.6
25,1,24.5,7,2.45,3,161,1,0,0,3,26,3.5
45,1,18.9,5,14.742,2,407,0,1,0,9,18,3.78
19,1,35.9,2,27.643,3,141,0,0,0,5,20,17.95
33,1,7.9,4,3.95,3,520,3,0,0,5,28,1.975
42,1,29.5,2,5.9,0,603,1,0,0,4,15,14.75
59,0,27.7,6,11.357,2,763,0,0,0,3,26,4.616666666666666
38,0,25.5,2,25.5,0,281,0,0,0,12,11,12.75
21,1,36.6,1,36.6,2,858,0,0,0,8,28,36.6
49,1,32.3,7,31.008,1,1020,3,0,0,4,9,4.614285714285714
27,1,53.1,6,28.143,1,348,1,0,0,4,20,8.85
48,1,34.8,3,20.532,1,822,2,1,1,9,23,11.6
56,0,17.8,2,10.146,0,242,1,0,0,8,21,8.9
62,0,34.7,2,9.716,3,703,2,1,1,5,23,17.35
38,0,30.5,7,1.22,2,415,3,0,0,6,20,4.357142857142857
45,1,12.1,5,5.808,0,924,0,0,0,11,18,2.42
18,1,54.3,3,10.317,0,464,1,0,0,10,25,18.099999999999998
59,0,19.4,2,2.134,3,936,0,0,0,7,26,9.7
29,1,2.1,4,0.882,3,260,1,0,0,12,9,0.525
48,0,46.1,7,21.667,3,280,1,0,1,12,19,6.585714285714286
18,1,46.5,6,37.2,3,415,1,0,0,10,6,7.75
63,1,36.9,1,36.9,0,393,1,0,0,3,13,36.9
19,0,43.3,7,16.021,0,278,0,0,0,6,30,6.185714285714285
42,1,31.3,3,5.008,3,638,1,0,0,10,14,10.433333333333334
30,1,28.7,2,18.942,3,734,0,0,0,9,17,14.35
57,1,6.9,5,5.382,1,506,0,0,0,12,24,1.3800000000000001
59,1,36.4,6,33.488,1,1062,1,0,0,10,24,6.066666666666666
25,0,21.7,2,15.19,0,414,1,0,0,2,1,10.85
21,0,43.9,2,37.754,0,985,0,0,1,8,9,21.95
39,0,6.8,2,6.732,3,616,0,0,0,8,17,3.4
34,1,3.2,3,0.672,3,124,0,0,0,7,16,1.0666666666666667
17,1,31.5,5,28.98,0,904,0,0,0,1,7,6.3
26,1,20.5,2,13.53,1,760,1,0,0,4,25,10.25
26,1,18.1,7,4.706,3,638,1,0,0,11,5,2.585714285714286
52,1,35.4,3,23.718,3,567,3,0,0,9,24,11.799999999999999
54,0,36.5,1,36.5,1,234,0,1,0,10,23,36.5
60,1,23.5,4,7.05,2,1017,1,0,0,3,30,5.875
41,1,32.1,5,22.47,0,879,0,1,0,6,7,6.42
20,0,22.7,6,11.123,0,141,3,0,0,10,23,3.783333333333333
16,0,10.5,7,3.045,2,711,1,1,0,8,8,1.5
62,1,18.8,6,4.136,3,478,3,0,0,4,19,3.1333333333333333
37,0,39.6,7,17.424,1,617,0,0,0,3,24,5.6571428571428575
42,0,51.5,4,15.45,2,447,0,1,1,10,28,12.875
23,1,57.7,6,42.121,0,1031,1,0,0,10,13,9.616666666666667
43,1,31.5,3,22.365,1,209,1,0,0,5,16,10.5
47,1,51.1,1,51.1,0,196,0,0,0,11,20,51.1
47,1,39.5,2,24.885,1,504,2,0,0,12,3,19.75
37,1,7.4,3,3.256,0,539,3,0,0,11,30,2.466666666666667
36,1,22.1,6,3.094,2,167,0,0,0,3,31,3.6833333333333336
42,1,47.7,2,36.252,1,876,1,1,0,3,12,23.85
45,1,33.8,2,15.548,1,623,0,1,0,11,18,16.9
58,1,56.1,3,17.391,0,496,0,0,0,3,13,18.7
51,1,22.9,7,12.595,1,604,0,0,0,12,26,3.2714285714285714
60,1,38.1,4,4.953,1,815,0,0,0,1,18,9.525
22,0,32.3,2,22.61,0,305,1,0,0,10,7,16.15
29,0,29.6,7,9.768,2,403,0,0,0,4,22,4.228571428571429
48,1,1.9,5,1.121,0,678,0,1,0,3,18,0.38
40,1,22.6,6,3.39,0,656,0,0,0,1,16,3.766666666666667
22,0,45.9,3,5.967,3,591,1,0,0,9,28,15.299999999999999
37,1,34.4,1,34.4,0,138,3,0,1,7,15,34.4
45,0,27.6,1,27.6,0,887,0,0,0,10,23,27.6
21,1,57.1,2,53.103,1,652,0,0,0,9,22,28.55
52,1,21.8,1,21.8,3,746,1,0,0,4,10,21.8
44,0,35.1,7,22.815,1,483,1,1,0,10,20,5.014285714285714
16,1,15.3,1,15.3,0,574,0,0,1,7,20,15.3
50,0,12.6,2,2.646,2,984,0,0,0,11,10,6.3
40,0,39.1,6,16.031,0,884,3,0,0,5,27,6.516666666666667
52,0,29.1,4,10.767,0,859,0,0,0,4,4,7.275
20,1,17.4,5,9.918,0,662,0,1,0,10,19,3.4799999999999995
54,1,41.5,2,10.79,2,631,1,0,0,3,29,20.75
36,1,29.4,3,23.52,3,413,0,0,1,1,29,9.799999999999999
62,1,26.3,4,24.985,1,366,3,0,0,10,4,6.575
41,1,32.5,5,6.5,1,669,3,1,0,3,1,6.5
37,0,10.5,7,4.725,1,694,0,0,1,6,17,1.5
45,0,35.5,4,14.555,2,903,0,0,0,3,24,8.875
50,0,28.6,5,16.016,1,162,0,0,0,8,29,5.720000000000001
29,1,16.8,7,7.056,2,504,1,1,1,12,5,2.4
40,1,4.7,1,4.7,0,957,1,0,0,8,26,4.7
31,0,5.3,1,5.3,1,1013,0,0,0,2,10,5.3
16,0,3.0,7,1.53,1,866,0,0,0,5,30,0.42857142857142855
34,1,24.0,3,2.16,3,171,0,0,0,6,19,8.0
56,1,27.1,6,0.813,0,319,0,0,0,1,1,4.516666666666667
43,1,4.8,6,0.288,1,546,0,0,0,7,25,0.7999999999999999
62,0,0.6,7,0.366,0,879,3,0,0,8,8,0.08571428571428572
55,0,19.7,2,15.169,1,948,0,0,1,1,29,9.85
42,1,37.9,4,10.612,1,965,3,0,1,8,29,9.475
49,1,1.0,3,0.9,3,561,0,0,0,11,20,0.3333333333333333
40,1,15.8,1,15.8,1,715,0,0,0,6,11,15.8
40,0,19.8,3,16.632,1,220,0,0,0,6,30,6.6000000000000005
35,1,6.5,2,1.43,2,449,0,0,0,8,29,3.25
56,1,19.3,4,5.597,1,805,1,0,1,8,28,4.825
42,1,16.7,5,11.69,2,657,0,1,0,3,2,3.34
28,0,28.2,3,11.562,0,269,0,0,0,12,31,9.4
25,1,28.6,6,22.88,1,263,1,1,0,1,19,4.766666666666667
47,0,32.3,6,19.38,3,615,2,0,0,5,25,5.383333333333333
32,1,15.2,5,1.064,2,382,0,0,0,9,23,3.04
59,1,12.5,3,7.0,1,390,3,0,1,10,27,4.166666666666667
19,1,33.5,4,2.01,0,1060,0,0,0,10,29,8.375
18,1,33.1,6,31.445,0,423,2,0,0,9,16,5.516666666666667
49,1,39.8,3,37.412,3,165,0,0,1,9,23,13.266666666666666
44,1,1.4,7,0.168,2,236,0,0,1,10,29,0.19999999999999998
18,1,32.1,2,28.248,0,359,0,0,1,12,23,16.05
46,0,1.4,4,1.064,1,946,1,0,0,7,28,0.35
49,0,5.1,1,5.1,1,1030,0,0,0,5,17,5.1
53,1,39.3,7,17.685,0,598,0,0,0,7,24,5.614285714285714
27,1,17.2,5,16.512,0,544,0,0,0,8,3,3.44
46,1,52.9,2,34.385,1,496,1,0,1,3,8,26.45
39,1,34.1,4,26.939,1,666,3,1,0,11,30,8.525
26,1,36.1,6,23.104,3,396,1,0,0,6,8,6.016666666666667
25,0,11.1,2,5.328,0,465,1,0,1,6,3,5.55
17,1,58.1,5,31.374,2,128,2,0,0,5,28,11.620000000000001
39,0,37.3,2,33.943,2,346,0,0,1,4,14,18.65
39,1,29.5,3,27.435,1,981,0,0,1,3,4,9.833333333333334
41,1,59.7,4,36.417,0,649,0,0,1,9,25,14.925
18,0,55.3,7,46.452,2,819,0,0,0,1,7,7.8999999999999995
60,1,37.3,2,20.888,2,155,0,0,0,1,19,18.65
59,0,22.6,1,22.6,2,532,1,0,0,6,19,22.6
34,1,32.9,5,28.952,0,771,0,1,0,4,18,6.58
37,1,37.9,1,37.9,3,524,1,0,1,5,20,37.9
30,0,49.9,2,14.97,2,860,2,0,0,5,10,24.95
60,0,17.8,6,11.57,1,171,1,0,0,4,11,2.966666666666667
54,1,3.2,7,3.168,1,278,1,0,1,10,28,0.4571428571428572
27,1,37.1,2,26.712,0,132,0,0,1,4,23,18.55
16,1,21.5,4,11.395,1,969,0,0,0,12,12,5.375
55,1,34.3,3,27.44,0,897,0,1,0,4,2,11.433333333333332
60,1,21.5,2,14.405,0,225,3,0,0,3,9,10.75
17,0,32.4,7,22.68,2,723,0,0,1,1,9,4.628571428571428
42,0,32.2,3,17.71,1,414,0,0,0,4,16,10.733333333333334
26,1,32.2,6,6.118,1,1064,0,0,0,1,8,5.366666666666667
44,0,41.1,3,7.398,3,197,0,0,1,10,7,13.700000000000001
41,0,25.0,7,6.0,2,905,3,0,0,6,4,3.5714285714285716
50,0,37.2,7,24.18,2,813,0,0,0,4,30,5.314285714285715
42,1,0.7,7,0.42,0,767,1,0,0,12,9,0.09999999999999999
58,0,26.6,5,9.842,2,849,0,0,0,3,30,5.32
27,0,34.9,4,25.128,0,666,0,1,0,12,19,8.725
47,0,14.0,4,12.74,0,143,2,0,1,5,24,3.5
22,1,14.3,1,14.3,0,617,0,0,1,1,23,14.3
58,1,41.9,5,7.123,1,271,0,1,0,12,9,8.379999999999999
17,1,4.8,1,4.8,0,536,0,0,0,5,17,4.8
38,0,39.9,1,39.9,1,866,0,0,0,1,27,39.9
30,1,23.9,2,13.862,0,834,0,0,0,10,19,11.95
29,1,37.1,7,25.97,0,174,0,0,0,4,19,5.3
30,1,34.4,4,28.896,0,166,0,0,0,4,27,8.6
55,1,11.4,5,0.57,0,992,1,1,0,10,21,2.2800000000000002
50,1,33.6,5,24.192,2,555,0,0,0,7,28,6.720000000000001
23,0,42.5,1,42.5,0,956,0,0,0,2,28,42.5
27,0,39.8,7,11.144,3,297,3,0,0,3,11,5.685714285714285
33,1,12.2,2,6.588,2,425,0,0,0,1,29,6.1
50,1,20.3,7,10.759,1,403,0,0,1,10,11,2.9
41,0,21.1,3,16.036,0,731,0,0,0,3,23,7.033333333333334
33,1,20.6,7,8.034,1,623,1,1,0,6,30,2.942857142857143
47,0,36.7,3,8.074,0,422,0,0,0,11,7,12.233333333333334
27,0,4.2,1,4.2,0,234,0,1,0,12,18,4.2
23,1,46.9,4,25.326,1,1073,0,0,0,8,2,11.725
29,0,34.3,1,34.3,2,876,0,0,1,2,15,34.3
18,0,20.5,7,1.435,0,415,0,0,0,7,26,2.9285714285714284
22,1,38.6,1,38.6,3,257,0,0,0,2,16,38.6
42,1,28.8,6,13.824,0,487,0,0,1,4,3,4.8
18,1,3.6,1,3.6,1,423,0,0,0,10,6,3.6
41,1,45.1,2,41.041,2,185,3,1,0,5,7,22.55
62,1,14.1,1,14.1,2,465,0,0,0,11,2,14.1
31,1,35.7,1,35.7,0,357,0,0,1,5,16,35.7
24,1,10.7,7,4.066,0,688,3,0,0,9,28,1.5285714285714285
53,1,35.1,4,21.762,2,431,0,0,0,2,17,8.775
61,1,54.7,1,54.7,1,939,1,1,0,12,24,54.7
52,1,36.7,4,36.333,1,171,3,0,0,3,26,9.175
35,1,14.3,6,12.155,2,989,1,0,0,7,26,2.3833333333333333
26,0,40.0,6,12.8,2,596,0,1,0,11,1,6.666666666666667
58,1,35.3,1,35.3,0,353,0,0,0,8,21,35.3
53,1,16.5,3,16.005,0,813,1,1,0,3,2,5.5
45,1,56.9,7,40.399,0,217,1,0,0,7,29,8.128571428571428
41,1,1.0,1,1.0,3,513,3,0,1,5,26,1.0
41,1,37.5,2,3.375,0,266,0,0,1,7,26,18.75
21,0,34.2,7,28.728,1,753,0,0,0,12,23,4.885714285714286
62,1,35.5,2,17.75,0,268,0,0,1,5,29,17.75
17,0,17.7,7,12.036,2,326,0,0,0,7,13,2.5285714285714285
42,1,41.7,2,4.587,0,205,0,1,0,6,19,20.85
48,1,15.5,1,15.5,2,923,0,0,0,12,18,15.5
52,1,37.5,4,5.625,2,1026,0,0,0,9,2,9.375
52,1,39.6,4,10.296,2,277,0,0,0,1,13,9.9
32,0,5.0,3,0.35,0,435,0,0,0,10,24,1.6666666666666667
20,1,21.8,6,10.028,0,872,0,0,0,6,26,3.6333333333333333
41,0,15.1,2,3.322,1,609,1,0,0,10,24,7.55
49,0,10.0,3,5.2,2,900,1,0,1,5,20,3.3333333333333335
20,1,7.0,2,6.51,0,279,0,1,0,1,1,3.5
52,0,13.9,2,6.672,1,195,0,1,0,10,3,6.95
38,1,32.1,1,32.1,2,861,1,0,0,8,27,32.1
34,0,59.3,7,19.569,0,611,0,0,0,3,22,8.471428571428572
55,0,7.4,5,4.07,1,970,0,0,0,9,19,1.48
62,1,3.8,2,1.71,0,336,3,0,0,9,12,1.9
17,1,45.3,3,13.59,0,822,1,0,0,10,25,15.1
22,0,12.7,4,1.778,3,630,0,1,0,11,20,3.175
48,1,32.4,1,32.4,1,1073,0,0,0,8,3,32.4
16,1,16.1,7,12.075,2,747,1,0,0,7,10,2.3000000000000003
45,1,17.0,6,5.61,3,1025,0,0,0,7,22,2.8333333333333335
19,0,30.7,6,3.377,1,1078,0,0,1,10,20,5.116666666666666
18,1,2.5,7,0.475,2,472,1,0,1,6,19,0.35714285714285715
50,1,16.6,4,16.434,0,482,2,0,0,1,12,4.15
55,1,27.3,6,9.282,1,904,1,0,0,6,5,4.55
40,1,35.3,7,28.24,1,758,0,1,0,9,8,5.042857142857143
59,0,32.9,5,30.597,0,310,1,0,0,2,20,6.58
41,1,49.9,5,21.457,0,331,1,0,1,9,23,9.98
45,1,19.2,5,6.336,0,710,0,0,0,6,10,3.84
56,1,2.9,5,0.232,0,868,1,0,0,10,22,0.58
28,1,49.7,2,5.964,0,875,0,1,0,1,17,24.85
33,0,25.3,2,12.397,0,273,0,0,1,12,29,12.65
36,1,3.2,7,2.944,2,236,0,1,0,2,12,0.4571428571428572
55,1,58.1,3,22.659,0,745,1,0,1,2,4,19.366666666666667
46,0,30.3,1,30.3,0,1015,0,0,0,1,4,30.3
60,1,54.5,7,18.53,1,159,0,0,0,11,13,7.785714285714286
28,1,20.8,5,5.824,3,378,0,0,0,5,29,4.16
35,0,30.0,2,21.0,1,840,0,0,1,9,28,15.0
39,0,28.2,1,28.2,0,817,0,0,0,11,22,28.2
55,0,57.5,5,44.85,2,195,0,0,1,9,23,11.5
35,1,34.1,2,4.433,1,149,0,1,0,11,11,17.05
25,0,36.8,7,18.768,0,177,0,1,0,4,15,5.257142857142857
51,1,2.7,2,1.944,3,968,0,0,0,12,18,1.35
16,1,39.4,4,11.82,0,145,0,0,0,9,11,9.85
23,1,30.9,6,25.338,2,1029,0,0,1,12,5,5.1499999999999995
60,1,20.3,2,8.729,1,726,0,0,1,10,3,10.15
21,1,34.9,2,31.41,3,217,0,0,0,5,9,17.45
26,1,21.2,2,10.176,1,954,0,0,0,7,9,10.6
21,1,32.5,6,14.3,3,674,0,1,0,12,8,5.416666666666667
34,0,1.2,7,1.08,2,444,0,0,0,12,15,0.17142857142857143
25,1,36.2,3,14.48,2,483,0,0,1,5,21,12.066666666666668
53,1,34.1,3,14.663,3,947,0,1,0,12,29,11.366666666666667
31,1,31.4,1,31.4,3,933,0,0,0,1,1,31.4
58,0,17.2,6,16.512,2,510,0,0,1,10,2,2.8666666666666667
37,1,38.3,3,22.597,1,412,0,1,0,11,22,12.766666666666666
59,1,16.6,4,9.628,0,270,1,0,0,1,25,4.15
58,1,16.0,5,4.0,1,522,3,0,0,1,19,3.2
58,0,10.2,4,5.304,3,344,0,0,0,9,23,2.55
53,1,32.0,7,8.32,0,380,3,0,0,7,3,4.571428571428571
31,1,1.7,7,1.122,2,249,0,0,0,4,18,0.24285714285714285
55,1,26.1,2,24.273,0,531,0,0,0,11,5,13.05
37,0,37.3,2,34.316,2,992,1,0,0,2,3,18.65
53,0,4.1,7,2.993,1,247,0,0,1,6,27,0.5857142857142856
58,0,30.6,2,22.032,1,724,0,0,1,6,9,15.3
20,0,39.1,5,21.896,1,915,3,1,0,8,23,7.82
48,1,18.8,5,10.528,1,808,2,0,0,7,7,3.7600000000000002
22,1,39.2,2,19.6,1,246,0,0,1,2,23,19.6
20,1,33.0,5,20.46,2,976,0,0,0,5,19,6.6
25,1,3.7,1,3.7,0,919,3,0,0,6,14,3.7
32,0,14.0,7,13.44,0,306,0,0,1,5,10,2.0
50,1,43.7,7,31.901,0,181,0,0,0,3,22,6.242857142857143
17,1,10.1,5,9.393,2,329,1,0,0,2,8,2.02
39,1,34.2,5,29.07,2,904,0,0,1,7,14,6.840000000000001
30,1,57.7,4,45.583,0,282,1,0,0,9,18,14.425
51,1,34.0,3,18.36,1,200,0,0,1,8,30,11.333333333333334
57,1,32.0,6,20.8,3,762,1,0,0,5,27,5.333333333333333
56,1,22.7,2,14.755,0,298,0,0,0,8,3,11.35
24,1,30.0,5,23.1,1,851,0,0,0,7,22,6.0
19,1,2.9,3,0.812,2,244,0,1,0,1,21,0.9666666666666667
34,1,5.8,7,0.29,3,329,0,0,0,10,25,0.8285714285714285
58,1,11.3,3,0.791,0,614,1,0,0,7,24,3.766666666666667
28,1,10.8,1,10.8,0,372,0,0,1,10,5,10.8
56,0,53.3,2,21.32,0,256,0,0,0,3,17,26.65
46,1,37.2,7,31.62,2,669,0,1,0,8,5,5.314285714285715
36,1,24.4,6,8.784,0,425,3,0,0,11,30,4.066666666666666
39,0,36.7,5,18.717,1,689,0,0,0,4,15,7.340000000000001
56,0,49.9,4,23.952,1,170,0,0,0,8,17,12.475
42,1,19.9,7,3.98,2,1061,0,0,0,3,27,2.8428571428571425
53,0,51.1,5,33.726,1,131,0,0,0,1,28,10.22
40,1,24.5,1,24.5,3,573,0,0,1,9,19,24.5
31,1,20.6,5,17.304,0,587,1,0,0,1,23,4.12
47,0,39.9,3,26.334,3,499,0,0,0,8,16,13.299999999999999
28,1,38.9,7,0.389,3,852,3,0,0,8,28,5.557142857142857
36,0,4.8,2,0.432,3,672,0,0,1,10,28,2.4
18,1,33.7,5,17.524,1,350,1,0,0,6,9,6.74
36,0,8.8,6,5.016,2,271,1,0,1,6,12,1.4666666666666668
47,1,38.6,5,3.474,3,643,0,1,0,10,30,7.720000000000001
21,0,13.3,1,13.3,3,999,0,1,0,6,8,13.3
50,1,22.6,3,20.114,2,785,1,0,1,7,15,7.533333333333334
29,1,16.6,1,16.6,2,800,0,0,0,7,10,16.6
32,0,31.7,6,10.144,0,240,0,0,0,8,7,5.283333333333333
26,0,23.0,3,8.97,0,420,0,0,1,4,19,7.666666666666667
45,1,37.6,3,31.96,0,984,0,0,0,12,20,12.533333333333333
63,1,12.6,2,10.71,3,718,3,0,0,2,11,6.3
29,0,36.2,2,5.068,1,761,1,0,0,3,7,18.1
41,1,19.8,4,19.404,1,344,0,1,1,9,2,4.95
16,1,39.6,2,26.928,0,439,3,0,0,2,20,19.8
47,1,29.1,7,20.079,0,615,0,1,1,5,5,4.1571428571428575
52,1,24.5,7,17.64,1,385,0,0,0,12,29,3.5
35,1,39.0,5,3.9,1,357,3,0,0,9,15,7.8
36,1,1.8,2,1.44,1,706,0,0,0,5,9,0.9
61,1,12.2,3,2.684,3,979,0,0,0,5,25,4.066666666666666
49,1,39.4,7,4.728,2,580,1,0,1,7,22,5.628571428571428
45,1,14.4,4,11.376,3,572,3,0,0,6,5,3.6
54,0,20.6,6,11.948,2,911,0,1,0,6,26,3.4333333333333336
24,1,8.1,3,5.994,3,785,0,0,1,6,27,2.6999999999999997
54,1,8.3,4,5.229,0,766,1,1,0,5,11,2.075
22,0,50.7,6,40.053,2,743,0,0,0,3,12,8.450000000000001
34,1,14.6,1,14.6,1,573,0,0,0,12,10,14.6
18,0,43.1,4,39.221,1,242,1,0,0,8,21,10.775
62,1,24.1,2,20.003,3,176,0,0,0,3,24,12.05
55,0,29.5,3,16.815,3,650,0,0,0,4,7,9.833333333333334
39,0,37.4,2,11.22,0,175,0,0,1,3,4,18.7
46,0,28.0,5,26.6,1,255,1,0,1,11,29,5.6
17,0,31.0,3,17.67,1,242,0,1,0,4,21,10.333333333333334
39,1,43.7,5,35.397,3,716,3,0,0,8,31,8.74
29,0,34.2,3,11.97,3,209,0,0,0,6,4,11.4
41,0,51.7,2,44.979,0,501,2,1,1,5,29,25.85
37,1,33.3,2,27.306,1,399,3,0,0,9,9,16.65
46,1,38.3,3,34.087,0,1047,1,0,0,6,15,12.766666666666666
35,1,28.2,3,4.794,0,865,0,0,0,6,17,9.4
21,1,22.3,1,22.3,2,638,0,0,1,9,3,22.3
26,0,36.0,2,27.36,2,813,0,0,0,3,28,18.0
34,0,22.6,4,5.424,1,527,0,0,0,4,25,5.65
56,1,38.8,1,38.8,2,1015,0,1,1,7,5,38.8
37,1,36.2,5,7.964,0,1007,0,1,1,5,20,7.24
47,1,30.5,5,13.725,0,502,0,0,0,4,16,6.1
59,1,43.1,4,16.378,1,219,0,0,0,7,31,10.775
53,0,39.9,7,23.541,0,154,3,0,0,9,15,5.7
23,0,17.5,1,17.5,2,429,0,0,0,2,3,17.5
20,0,6.9,6,1.311,0,528,0,0,0,2,12,1.1500000000000001
19,1,39.1,2,27.761,0,995,0,0,1,6,20,19.55
40,1,57.7,1,57.7,1,601,1,0,0,11,20,57.7
38,0,46.1,1,46.1,2,981,0,0,0,4,12,46.1
26,1,48.5,3,37.83,1,677,0,0,1,6,4,16.166666666666668
27,0,28.8,5,18.72,3,833,1,1,0,1,5,5.76
26,1,26.5,2,9.275,3,839,3,0,1,2,13,13.25
39,0,36.6,4,31.11,1,1064,1,0,0,12,29,9.15
50,1,20.8,5,11.648,3,1048,0,0,0,8,1,4.16
49,0,47.9,7,13.412,2,492,0,0,0,8,10,6.8428571428571425
63,1,38.8,6,26.772,2,398,3,0,0,2,21,6.466666666666666
47,1,30.5,4,13.115,1,462,0,0,1,11,21,7.625
29,1,17.7,5,6.195,1,645,0,0,0,9,8,3.54
24,1,26.2,2,1.048,0,779,0,0,0,4,7,13.1
61,1,30.4,4,25.536,2,292,1,0,0,5,20,7.6
16,1,4.1,6,0.492,0,1053,3,0,0,6,24,0.6833333333333332
52,1,0.5,4,0.07,0,457,0,0,0,2,23,0.125
17,0,30.7,7,7.675,0,1013,0,0,0,5,12,4.385714285714285
20,1,11.8,5,4.602,1,562,0,0,0,1,1,2.3600000000000003
62,1,28.3,7,8.773,3,304,0,1,1,4,7,4.042857142857143
49,1,32.0,3,7.68,2,143,0,0,0,3,12,10.666666666666666
56,1,15.1,7,3.624,1,352,0,0,1,12,9,2.157142857142857
53,1,7.1,6,0.497,1,904,0,1,1,12,24,1.1833333333333333
52,1,45.9,3,32.13,2,716,1,0,0,8,27,15.299999999999999
20,1,14.2,7,3.976,2,346,2,1,0,1,27,2.0285714285714285
41,1,25.9,5,7.77,2,924,0,0,0,4,24,5.18
57,0,37.0,4,26.64,1,213,0,0,1,5,13,9.25
18,1,13.6,5,9.248,1,308,1,0,0,5,14,2.7199999999999998
22,0,46.5,1,46.5,2,926,0,1,1,4,27,46.5
63,0,30.8,4,25.564,1,309,0,0,0,2,23,7.7
60,0,36.1,6,31.768,0,692,0,0,1,5,12,6.016666666666667
21,0,49.9,1,49.9,3,1000,1,0,1,5,18,49.9
54,1,14.0,5,3.78,3,462,1,0,1,3,28,2.8
51,0,53.1,5,11.151,1,347,2,0,0,2,5,10.620000000000001
63,0,30.8,7,25.872,2,1073,0,1,1,1,26,4.4
29,1,29.1,4,10.767,3,990,0,0,0,7,3,7.275
39,1,31.3,2,0.939,3,1019,1,1,1,2,18,15.65
49,0,38.5,3,21.56,1,124,1,0,0,8,20,12.833333333333334
38,1,35.8,3,8.234,1,271,0,0,0,9,2,11.933333333333332
46,1,45.7,7,43.872,1,638,0,1,0,3,3,6.528571428571429
56,1,7.8,3,5.928,0,669,0,0,1,1,15,2.6
37,1,9.6,3,0.384,0,1041,0,0,0,5,5,3.1999999999999997
21,1,39.3,3,27.117,1,543,1,0,1,4,3,13.1
59,1,27.9,3,11.997,0,761,0,0,0,11,15,9.299999999999999
38,1,39.8,3,29.452,2,697,0,1,1,11,6,13.266666666666666
16,1,38.9,3,19.45,3,796,3,0,0,10,21,12.966666666666667
52,1,28.8,5,4.608,1,682,3,1,0,10,9,5.76
39,0,56.1,2,23.562,0,482,0,0,0,2,20,28.05
55,1,11.5,3,6.67,1,195,0,0,0,12,9,3.8333333333333335
28,1,32.3,2,1.938,1,706,1,0,0,7,14,16.15
21,0,12.1,6,8.591,0,513,2,0,0,7,1,2.0166666666666666
41,1,2.0,1,2.0,2,871,0,0,1,6,17,2.0
62,0,13.9,5,2.641,2,1027,0,0,0,11,16,2.7800000000000002
57,1,39.4,1,39.4,1,516,3,0,0,9,11,39.4
21,1,20.0,5,16.4,1,230,1,0,0,2,4,4.0
56,1,27.1,2,13.821,1,133,1,0,0,5,22,13.55
62,1,14.9,1,14.9,1,781,0,1,0,7,10,14.9
35,1,55.1,2,8.816,1,759,0,0,0,12,14,27.55
48,0,3.8,7,1.026,0,482,1,0,0,1,14,0.5428571428571428
21,1,30.3,6,11.514,0,348,2,0,0,5,2,5.05
42,1,35.2,4,14.432,3,334,0,0,0,12,17,8.8
20,0,12.4,3,4.712,0,593,3,1,0,12,20,4.133333333333334
44,1,36.7,4,24.222,2,1035,0,0,0,11,2,9.175
51,1,32.0,4,2.88,0,1058,0,0,0,11,20,8.0
34,1,39.7,3,39.7,1,529,0,0,1,9,19,13.233333333333334
55,1,31.2,6,9.984,1,407,0,1,1,3,3,5.2
23,0,39.6,4,21.384,1,337,1,0,1,4,11,9.9
56,1,37.5,5,32.25,0,1052,0,0,0,4,2,7.5
34,1,41.5,1,41.5,0,996,3,0,0,11,20,41.5
61,1,40.1,6,22.857,1,435,0,1,1,12,14,6.683333333333334
59,0,9.5,4,3.325,0,975,0,1,0,9,29,2.375
42,0,38.3,3,5.745,0,534,0,0,0,11,7,12.766666666666666
37,1,37.3,1,37.3,2,860,0,0,0,9,30,37.3
45,1,48.3,4,0.483,1,948,0,0,0,8,14,12.075
41,1,3.7,3,2.923,0,908,0,0,1,8,25,1.2333333333333334
21,1,56.5,5,8.475,2,196,0,0,0,9,4,11.3
49,1,58.3,3,42.559,1,196,1,0,0,4,19,19.433333333333334
41,1,32.7,7,18.639,1,666,0,0,0,8,21,4.671428571428572
35,1,15.8,5,15.8,0,729,0,0,0,3,20,3.16
25,0,53.9,3,4.851,0,1028,0,0,0,4,23,17.966666666666665
23,1,16.3,1,16.3,2,821,0,1,0,4,23,16.3
62,0,22.0,5,9.68,0,772,1,0,0,12,25,4.4
22,1,32.5,2,7.8,1,874,0,0,0,12,29,16.25
44,1,4.1,7,3.567,3,346,3,0,1,5,14,0.5857142857142856
33,0,49.9,4,33.433,3,827,0,0,1,2,11,12.475
